source,target,amount,timestamp,hour_of_day,day_of_week,sender_timezone,local_hour
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x5208d7f63a089906889a5a9caed81e9c889e64f8,9.995,1530242239.0,6,4,2,8
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x5208d7f63a089906889a5a9caed81e9c889e64f8,0.995,1530820915.0,23,3,2,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x5208d7f63a089906889a5a9caed81e9c889e64f8,9.995,1530879557.0,15,4,2,17
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x560833296ef7a7f41b30c1065225fa9b33830c19,0.117,1515258171.0,19,5,2,21
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,16.28362,1509561665.0,20,2,2,22
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,16.71532,1509648135.0,20,3,2,22
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,1.34536,1510176525.0,23,2,2,1
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,1.20814,1513585164.0,10,0,2,12
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,2.07,1513836366.0,8,3,2,10
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,4.50681,1515492493.0,12,1,2,14
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,1.56905,1515511664.0,17,1,2,19
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.545,1521811957.0,15,4,2,17
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.995,1522058848.0,13,0,2,15
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xe00e1f7117a69c34694ac1815177c93491fc448f,1.58218,1522168594.0,19,1,2,21
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x57dcf20135b0cb9d167e8ebfe13b84bfd67645ed,1.67679,1513230727.0,7,3,2,9
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x3cd62398553089a1eb75d434ce3cccbdfd4b56cb,0.995,1534856470.0,16,1,2,18
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,3.0,1498059891.0,18,2,2,20
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.70174952,1504031936.0,21,1,2,23
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,3.5,1514200247.0,13,0,2,15
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.495,1520454579.0,22,2,2,0
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.195,1520455523.0,22,2,2,0
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x358ef89b4d37f16002cc4a853b321daeee423519,0.3,1518879684.0,17,5,2,19
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x9044bca784ff17dd05bd157f47c9cecb2dbcffa5,1.0,1529849688.0,17,6,2,19
0x7cd216bb00670e43d52aff324f8567da1b3417e1,0xcc66ea7ef61a67df02afb18706c68a5f30b22300,0.251826858544236,1517938736.0,19,1,-9,10
0x7cd216bb00670e43d52aff324f8567da1b3417e1,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.001,1523791182.0,14,6,-9,5
0x3b1048f776aac71102c75404aee46a242d817855,0xe8f3d069db0d50e31181cf660f45b7976c0fbc5f,0.452889521,1531411350.0,19,3,5,0
0x4e5de16436c683b12d10825e1ba2502482fbba89,0x93023a668814a8a76b1b2299c0676fff76192d69,2.3,1510098020.0,1,2,5,6
0xf49b8afcbcd016db4caef10d99e960bce34a0cdc,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522514216.0,19,5,11,6
0xf49b8afcbcd016db4caef10d99e960bce34a0cdc,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522514453.0,19,5,11,6
0x6aa36553f97d5965566697bafcfda5d69a5bc6d7,0x7e25f33c1e3402f2197dab251ce2d73cdbcb77a3,0.0940099,1519283879.0,9,3,-5,4
0xec30eacdb39705ec281e10891d605cb0be41e094,0x8cf893f11f6037b14f0f827b9ed6aeef38931fb4,7.2,1507042940.0,18,1,7,1
0xf878f9bf8f40c5402c4f95d21d83230ec29b8905,0xf2bad87c0d0ea8bda69c722368df4f79d92ee6c9,0.0,1520931765.0,11,1,-7,4
0x3f43e0afe743650d60946f93bf5d3bbec9d49c26,0xbfa82fbe0e66d8e2b7dcc16328db9ecd70533d13,0.0005,1534508689.0,15,4,3,18
0x81cd2b96a2a7625fe76f5f8c5e3032843268cc82,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522863011.0,20,2,1,21
0x1cb7d1fe935fc10e9046cfadc3167994daf55535,0x4121cc82607ebab3f334e067f37fe2709c403bf6,0.0033371,1521213190.0,17,4,3,20
0x23f96cc3c0075a0d3fa5003fe5e1b9927beab354,0x3f8a37bde9b15b65c82f9cdd00192e0ba36cc5fc,39.51941136496907,1513800035.0,22,2,6,4
0x67082ea62af90519961504f6e0c78489373be55f,0xdb850d7dc1ade8ec00ce4269e732d3aa44286f73,0.5,1527937195.0,13,5,0,13
0xf3b3b761a5d56ab185ecce8e24eabceaf1520d2c,0x91af8014a7f74ab1cf1eedb0aa96f58dced95f38,0.002975524,1528236647.0,1,2,5,6
0x5f4e7a668b9a0117685e121e13575f31795fa0ae,0xdccea2e783d873acb4ccfb7dead1004d90ad481d,1.8,1505677394.0,22,6,9,7
0x700cee07ac5ef32bc2af762b10f5d85b97a55261,0x700cee07ac5ef32bc2af762b10f5d85b97a55261,25.0,1509907717.0,20,6,3,23
0x622430798967f3bd007a20566863c7f91f31b3c2,0x497e4c58a4106fee817e3bece3c5c029e964eb49,2.0,1525581239.0,7,6,1,8
0x622430798967f3bd007a20566863c7f91f31b3c2,0x497e4c58a4106fee817e3bece3c5c029e964eb49,0.4,1525581620.0,7,6,1,8
0x73af61e453b0faccf2ae8cace961f0ef62a18afb,0x6079ca4a2d8a1b5d2a31b482ee9e5eb6ccfec368,0.01878095,1507380085.0,15,5,-10,5
0x79d385f11536f40d07530ccce540c13642b723f6,0x0fa3202e9f247f9349352c4296d2bbd6c7fa11b4,0.009,1532293714.0,0,0,6,6
0x79d385f11536f40d07530ccce540c13642b723f6,0xcdb26199db086d54f7b11e50ca4374b4dd9ce13f,0.22,1532306974.0,3,0,6,9
0xa87969030b072558836ca4ea3219ca1a3607a518,0xc2d7cf95645d33006175b78989035c7c9061d3f9,0.003,1524926898.0,17,5,-4,13
0x694311dc3d706062dda60fd8db933a2400423826,0xad0c88f3313abbce2185597e87a15f764e948a46,1.0,1510847622.0,17,3,3,20
0xb23f67e9a7bbe15a8f897064db918d8f35e5ab2b,0xdc261f7a835c3692e22485ab2d78cbadf3842490,0.51,1525298717.0,1,3,2,3
0x1b14b9b49a70cfba44f36dc62e28ce377356a56a,0xea3a8bd1a99e16160832d6b473ce06c1058dff7e,0.05696269259636806,1534594652.0,15,5,0,15
0xd837c48ad1fe3e561ae2bc70f63ed96ed66e4647,0x9e50031deb1f02d58abb9b4fa87a8ea99636b411,0.01,1522495299.0,14,5,-4,10
0x94bc5195290a7adbcf457b0e6f919d9f3272a659,0x9eea7fda3c78cd8c096ae229de8217a94cd1bcfe,0.000754034,1526484669.0,18,2,0,18
0xdbdf70689cb64b096c5291843936c56731e8240b,0xf2bad87c0d0ea8bda69c722368df4f79d92ee6c9,0.0,1526809061.0,12,6,-4,8
0x3eaaa04ce3d06919d3b9ea5eaa37bdfac9e11e4f,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522640094.0,6,0,-6,0
0x3eaaa04ce3d06919d3b9ea5eaa37bdfac9e11e4f,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522640217.0,6,0,-6,0
0x8eb395b3d9275be725cf0cc28e4fb1b7936b6296,0x93574d7c405717d80520944ee1cb72d327b01df5,2.5,1516568104.0,22,6,-7,15
0x881548989eff4a8f539166033593793ec0c82d65,0x9e50031deb1f02d58abb9b4fa87a8ea99636b411,0.01,1522514646.0,19,5,0,19
0x0992e8e882a16289e1a302666fd36c47ea372b38,0xa0bf76c8de60a1089fbb8567b2beeca6ec01ca32,0.021882492657706594,1519626491.0,8,0,9,17
0x1c434de8907557821d39a4d43a37eb79e4474dc3,0x6d0b90ea2951ca5ad3abdb606e4146e9765f1ee4,0.22177769251156432,1514998525.0,18,2,7,1
0x1c434de8907557821d39a4d43a37eb79e4474dc3,0x0059b14e35dab1b4eee1e2926c7a5660da66f747,0.009696259,1517242201.0,18,0,7,1
0x1c434de8907557821d39a4d43a37eb79e4474dc3,0xcc66ea7ef61a67df02afb18706c68a5f30b22300,0.11717632933895766,1517806465.0,6,0,7,13
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x849143a3d086c1c3d06a2d9b6a7e70a7907608bb,0.43188635,1519657377.0,17,0,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x849143a3d086c1c3d06a2d9b6a7e70a7907608bb,0.63,1519662417.0,18,0,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x849143a3d086c1c3d06a2d9b6a7e70a7907608bb,1.99,1519665623.0,19,0,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x849143a3d086c1c3d06a2d9b6a7e70a7907608bb,0.99,1519669023.0,20,0,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x785a751b2e36b2b0fdb80100b7ca14889a768a22,0.77045253,1519609138.0,3,0,0,3
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xf19c11540e012227466a59cade5f7fcf8dc1d1d1,0.5470506,1532423362.0,12,1,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xf7355cb5278fc4be2f53ce373f7cd9b543d042a1,0.5,1526354551.0,6,1,0,6
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.389,1520458951.0,23,2,0,23
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37761568af636f074595bce8ed20dd5b404ed798,0.59944121,1521644591.0,17,2,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,0.53443523,1525170938.0,13,1,0,13
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,0.5,1525245451.0,10,2,0,10
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0.5,1530775820.0,10,3,0,10
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x4622fbe791ab00c6aa0a8cc3184c954fd4cb78f7,0.8,1523392167.0,23,1,0,23
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,2.6,1520420578.0,13,2,0,13
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x831ee6baf32c7f558d90dd8f16a45e2928c23131,1.09,1522314612.0,12,3,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x831ee6baf32c7f558d90dd8f16a45e2928c23131,0.5,1522314774.0,12,3,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x831ee6baf32c7f558d90dd8f16a45e2928c23131,1.09,1522317102.0,12,3,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x831ee6baf32c7f558d90dd8f16a45e2928c23131,1.0,1522317897.0,13,3,0,13
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x41adf29532a797e6421da918003e80ec70535dda,1.79,1517481909.0,12,3,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x74a01390635d8d4016827fa3afb1a0f6c33ed8d8,8.99,1532444737.0,18,1,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x6d6883ddf4d7e209119faa8042dd311997516134,0.5885,1519215289.0,14,2,0,14
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x6d6883ddf4d7e209119faa8042dd311997516134,0.1,1519218840.0,15,2,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x69f8e87518129498da751f26ea2309db05e7270b,0.2,1518191483.0,17,4,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x69f8e87518129498da751f26ea2309db05e7270b,0.8988,1519224114.0,16,2,0,16
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xac2530772075b7576a7b27390e348fadf3345c29,0.59003079,1528011657.0,10,6,0,10
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xf23a5c61e951b198adbc59e1a05a729c043d33d5,0.5,1530824298.0,23,3,0,23
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x787e8f0e406cb71a22fd2023316f231d0311b14f,0.501,1522777312.0,20,1,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe7a06aab8286cef4206942a4891ee95a40e86466,4.99,1525579641.0,7,6,0,7
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x8a04b6a0223af79e4acc0a55c7b166fe0794269a,0.09686138,1518570462.0,3,2,0,3
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x8a04b6a0223af79e4acc0a55c7b166fe0794269a,0.3335,1521138463.0,20,3,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x0f4cf489c65f5001843c525e1f374768dcad9b99,0.53862501,1526336803.0,1,1,0,1
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x0f4cf489c65f5001843c525e1f374768dcad9b99,0.04501847,1526337225.0,1,1,0,1
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xdb43de62ab5577bab0f2aaf6ad1a2d01ec527426,4.99,1521605676.0,6,2,0,6
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x2b164ae662a0ab1832c87cb4a226efec56219fb6,4.49,1532204087.0,23,5,0,23
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x2b164ae662a0ab1832c87cb4a226efec56219fb6,0.79,1532634750.0,22,3,0,22
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x8f3b2406f87f11ac30bbe462badef1588b2cbfe7,9.99,1534851198.0,14,1,0,14
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xb65db9f684f3bfa45ad3fb4cdc4120618ad81f00,0.54630636,1520192405.0,21,6,0,21
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xedc0c49946b93aa296a11298480ae7913bb65222,0.68825,1524356286.0,3,6,0,3
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x78c544eede78eb781707a1d46377bf6be9d028df,0.69,1525259066.0,14,2,0,14
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x73f7b2257c688677ff9cc7bdd2d05e5076e0ae42,0.4917425,1523287360.0,18,0,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x6668bd45b15e2775f03e738ef6257637a9745287,5.0,1529894183.0,5,0,0,5
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x02d0b53ec925f5c5907eb3dd85bededaa4362564,0.09,1535293198.0,17,6,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x713a6f26525b24581cbe20679811af8680abdddd,0.5,1523822214.0,22,6,0,22
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xaec2cc8986bb14c0c604d5adf725ba33920102bc,0.51,1529871478.0,23,6,0,23
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xaec2cc8986bb14c0c604d5adf725ba33920102bc,0.4209,1530026821.0,18,1,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x7083c1bb9a6d9c73cb9b3c200e992e43ff103462,5.0,1522253587.0,19,2,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x8f0bca6b1b2b522082d46f3eec31340f113b029a,0.29,1516988490.0,19,4,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xaa2498d85ba7559006f90110a4bc33c10a06c1af,0.6,1519263669.0,3,3,0,3
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xef35af4a5037a1e416514f1f016550cf7c865ffc,0.59,1524066520.0,18,2,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xef35af4a5037a1e416514f1f016550cf7c865ffc,0.59,1524067181.0,18,2,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x3e53a430c39896daf1b241828e3b5e8d526503fa,0.5,1528044936.0,19,6,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x3e53a430c39896daf1b241828e3b5e8d526503fa,0.8,1528098766.0,10,0,0,10
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x679a8cf6e181ebbcd9d14d0bd9595d8cfb79ecdf,1.0,1529927643.0,14,0,0,14
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x679a8cf6e181ebbcd9d14d0bd9595d8cfb79ecdf,2.3,1529928834.0,15,0,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x6896cf29fffc1736192fa41b4adfee42f7663db5,0.696,1534421557.0,15,3,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x9655eb5183e3d373c6db087dd8fc6dae3c5047f1,0.5,1520158853.0,12,6,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x356f1b9ac8dd5b38d3644b3696741355cda0a6e5,0.00570346,1504260546.0,13,4,0,13
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x1ce4312fdd45c9184a5561314122b2244bd862c9,0.20275192,1525790599.0,17,1,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x9af3bf0b0a117d3fbfb37dfc7fa67f9a645488fc,33.91000004,1496767215.0,19,1,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xebfce0f5135c0bd67f9fa5b1ae1366a566f659ff,0.51,1532713790.0,20,4,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.99,1521012861.0,9,2,0,9
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.58609004,1522324873.0,15,3,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.59,1522515531.0,19,5,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.51,1525256284.0,13,2,0,13
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,1.0,1525277715.0,19,2,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1525801783.0,20,1,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.59,1525806470.0,22,1,0,22
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.49,1525830047.0,4,2,0,4
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,0.5,1525869795.0,15,2,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x40949225c4a1745a9946f6aaf763241c082cb9ac,2.0,1525966715.0,18,3,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,0.69,1524008012.0,2,2,0,2
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x1efd1b1ee8174b5421786ef0127ea45076307d8d,5.0,1530365412.0,16,5,0,16
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x83ec306df6bee5320cf6a57a52ff732791c65b47,0.51,1522956719.0,22,3,0,22
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x4c6bad785ffcf6c0746f53dbcac9c5e877f75bfa,1.5,1522789193.0,23,1,0,23
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996,0.29,1520533696.0,20,3,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x5d3f32f4b2e99fb79d2f6a1cbf3aa7390f8fc751,0.095,1505222052.0,16,1,0,16
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x23397c5d9c6363d67b3a294b677f80f93949bf56,1.42567194,1524907958.0,12,5,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x73d6b01f55e81a48155b0174c1f1386f8a6fe0c4,0.5,1527550709.0,2,1,0,2
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x078c2b3b09528fd7b80c9ee715f378d382f9139b,4.99,1521558195.0,17,1,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x6d0aef62e321cf1afb74a4a305f380d9f5c34c8a,0.59,1527774357.0,16,3,0,16
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x57a3d07e27475aa8f5d306b7bb25aebfd27c4512,0.6,1525589710.0,9,6,0,9
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xfe821f5509fdea3f72362d001697ad8c11f0c111,0.18893946,1520399469.0,7,2,0,7
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x8196fa469bd2f8105bae01702c4b84b04cdf4a2c,0.57506822,1533455482.0,10,6,0,10
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x62c71581708dd73b10e7aa2249778aee016ebf0e,3.49,1521674393.0,1,3,0,1
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,0.46117486,1520104282.0,21,5,0,21
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x8444173280e5fdc0525494638123b014cffcc521,0.052,1517763236.0,18,6,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xbe2c434c49959ec0b6bb4885e63ff9977c009298,5.16570018,1488662232.0,23,5,0,23
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xbe2c434c49959ec0b6bb4885e63ff9977c009298,25.91337143,1488699376.0,9,6,0,9
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x23667058d0cd398ff8d25e015c86322644c7783d,2.99,1521626866.0,12,2,0,12
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x45f7582fd6445918912977b9460475b5524cf962,0.501,1525281084.0,20,2,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.48916753,1523027671.0,18,4,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x418cb18a725a8b1043d2fb402bb71cc29e42e2e9,0.02735075,1525077024.0,11,0,0,11
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x1754cebea65afe5cfe90ee7d393adce1568d2ba4,0.99,1531226978.0,15,1,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,0.58005695,1526649847.0,16,4,0,16
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,0.79,1526918429.0,19,0,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,0.09,1526922425.0,20,0,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.39182566,1519652322.0,15,0,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.3,1519652663.0,15,0,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.6,1519652867.0,15,0,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.55348361,1519652867.0,15,0,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,2.9825,1519653097.0,15,0,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.99,1519653573.0,15,0,0,15
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,1.51,1519656057.0,16,0,0,16
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.35,1519657231.0,17,0,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.5,1519658148.0,17,0,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.29,1519663515.0,18,0,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.9875,1519664187.0,18,0,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,2.99,1519665211.0,19,0,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.39,1519665546.0,19,0,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,6.19841855,1519666120.0,19,0,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.297538,1519667008.0,19,0,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.3,1519667894.0,19,0,0,19
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.41128825,1519669964.0,20,0,0,20
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x34d202c37f9609a3d0d44db259ff51bae8ea2d0f,0.59,1527890096.0,0,5,0,0
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x5208d7f63a089906889a5a9caed81e9c889e64f8,1.05786,1530814872.0,21,3,0,21
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x560833296ef7a7f41b30c1065225fa9b33830c19,0.00811611,1515034640.0,4,3,0,4
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x560833296ef7a7f41b30c1065225fa9b33830c19,0.0472402,1515035384.0,5,3,0,5
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x87dc2b91bd923a9c43047102c671e7cffefb9fab,0.05,1518882170.0,17,5,0,17
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,1.9,1516896117.0,18,3,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,0.02,1516896203.0,18,3,0,18
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,0.32267689,1516984862.0,18,4,0,18
